sentence_lengths_words,sentence_lengths_lemmas,sentence_lengths_lexical,L_lines_words,L_lines_lemmas,L_lines_lexical,L_closerange_words,L_closerange_lemmas,L_closerange_lexical,L_cliques_words,L_cliques_lemmas,L_cliques_lexical,L_dependency_words,L_dependency_lemmas,L_dependency_lexical,L_IFtrimmed_words,L_IFtrimmed_lemmas,L_IFtrimmed_lexical,average_k_lines_words,average_k_lines_lemmas,average_k_lines_lexical,average_k_closerange_words,average_k_closerange_lemmas,average_k_closerange_lexical,average_k_cliques_words,average_k_cliques_lemmas,average_k_cliques_lexical,average_k_dependency_words,average_k_dependency_lemmas,average_k_dependency_lexical,average_k_IFtrimmed_words,average_k_IFtrimmed_lemmas,average_k_IFtrimmed_lexical
30,27,18,2.8275862068965516,2.7321937321937324,3.457516339869281,2.7264367816091952,3.3960113960113962,2.6544117647058822,1,1,1,2.9218390804597703,2.754985754985755,2.718954248366013,2.685057471264368,2.3789173789173788,2.4640522875816995,2.8,3.111111111111111,2.4444444444444446,3.6666666666666665,2.962962962962963,3.111111111111111,29,26,17,2.8666666666666667,3.111111111111111,2.4444444444444446,8.733333333333333,9.407407407407407,5.666666666666667
23,23,17,6.810276679841897,6.810276679841897,6,4.028248587570621,4.028248587570621,3.536764705882353,1,1,1,3.241106719367589,3.241106719367589,3.1470588235294117,2.007905138339921,2.0039525691699605,2.2573529411764706,2,2,1.8823529411764706,2.4347826086956523,2.4347826086956523,3.176470588235294,22,22,16,2.0869565217391304,2.0869565217391304,2,8.521739130434783,9.304347826086957,4.823529411764706
29,28,19,5.312807881773399,5.248677248677248,3.9415204678362574,3.8842364532019706,3.613821138211382,2.853801169590643,1,1,1,3.583743842364532,3.4814814814814814,3.345029239766082,1.9975369458128078,2,1.9532163742690059,2.1379310344827585,2.2142857142857144,2.1052631578947367,3.103448275862069,2.7857142857142856,3.0526315789473686,28,27,18,2.2758620689655173,2.357142857142857,2.3157894736842106,10.620689655172415,11.571428571428571,6.947368421052632
22,21,15,6.086580086580087,4.114285714285714,3.3047619047619046,3.8744588744588744,3.6476190476190475,2.8380952380952382,1,1,1,3.4675324675324677,3.2476190476190476,2.9523809523809526,2.0043290043290045,2.0142857142857142,2.1619047619047618,2,2.0952380952380953,2.1333333333333333,3.3636363636363638,2.761904761904762,3.066666666666667,21,20,14,2.090909090909091,2.1904761904761907,2.2666666666666666,7.363636363636363,7.714285714285714,4.266666666666667
17,16,11,4.0588235294117645,3.308333333333333,2.5090909090909093,2.4926470588235294,2.175,1.709090909090909,1,1,1,3.0220588235294117,2.6083333333333334,2.2666666666666666,1.7426470588235294,2.525,2.4545454545454546,2.235294117647059,2.375,2.1818181818181817,3.6470588235294117,3.75,4.181818181818182,16,15,10,2.235294117647059,2.375,1.8181818181818181,6.823529411764706,5.625,3.8181818181818183
40,40,26,5.032051282051282,5.032051282051282,4.907692307692308,4.008097165991903,5.03974358974359,4.021538461538461,1,1,1,3.6294871794871795,3.6294871794871795,3.6066666666666665,2.167948717948718,2.1153846153846154,1.7384615384615385,2.35,2.35,2.1538461538461537,3.3,3.15,3.230769230769231,39,39,25,2.45,2.45,2.230769230769231,11.45,11.95,10.23076923076923
29,29,20,8.408866995073891,8.408866995073891,7,5.357142857142857,5.645502645502646,2.1444444444444444,1,1,1,3.876847290640394,3.876847290640394,3.710526315789474,2.0246305418719213,1.9926108374384237,2.1052631578947367,2.0689655172413794,2.0689655172413794,1.9,2.7586206896551726,2.689655172413793,3.1,28,28,19,2.2758620689655173,2.2758620689655173,2.2,10.482758620689655,11.724137931034482,6.3
28,27,18,4.976190476190476,4.45014245014245,3.3856209150326797,4.1424501424501425,5.009230769230769,2.450980392156863,1,1,1,3.2142857142857144,3.1082621082621085,2.9673202614379086,1.6772486772486772,1.4957264957264957,1.5163398692810457,2.4285714285714284,2.5185185185185186,2.5555555555555554,2.7857142857142856,2.814814814814815,3.6666666666666665,27,26,17,2.2142857142857144,2.2962962962962963,2.3333333333333335,12.714285714285714,15.037037037037036,9.777777777777779
24,24,17,4.0398550724637685,4.0398550724637685,4.647058823529412,3.7707509881422925,3.7707509881422925,2.9558823529411766,1,1,1,3.3768115942028984,3.3768115942028984,3.926470588235294,2.1884057971014492,2.0760869565217392,1.7426470588235294,2.3333333333333335,2.3333333333333335,2,3.0833333333333335,3.0833333333333335,3.411764705882353,23,23,16,2.3333333333333335,2.3333333333333335,2,8,8.916666666666666,6.9411764705882355
35,33,23,3.8605042016806723,3.5890151515151514,4.537549407114624,3.526050420168067,3.289772727272727,2.214814814814815,1,1,1,3.578151260504202,3.3143939393939394,3.217391304347826,1.915966386554622,1.7045454545454546,2.007905138339921,2.4571428571428573,2.606060606060606,2.347826086956522,3.4285714285714284,3.393939393939394,3.4782608695652173,34,32,22,2.4,2.5454545454545454,2.347826086956522,14.228571428571428,16.78787878787879,8.869565217391305
37,37,23,5.1891891891891895,5.1891891891891895,4.877470355731226,3.7387387387387387,4.208708708708708,4.484848484848484,1,1,1,4.061561561561562,4.061561561561562,4.2727272727272725,1.7867867867867868,1.5255255255255256,1.5770750988142292,2.3783783783783785,2.3783783783783785,2.0869565217391304,3.4594594594594597,3.2972972972972974,3.217391304347826,36,36,22,2.3783783783783785,2.3783783783783785,2.260869565217391,13.621621621621621,18.594594594594593,10.695652173913043
28,28,19,9.666666666666666,9.666666666666666,6.666666666666667,5.817460317460317,5.777777777777778,3.8421052631578947,1,1,1,3.7751322751322753,3.7751322751322753,3.4210526315789473,2.1164021164021163,1.7142857142857142,1.8421052631578947,1.9285714285714286,1.9285714285714286,1.894736842105263,2.7142857142857144,2.5714285714285716,3.1578947368421053,27,27,18,2.0714285714285716,2.0714285714285716,2.1052631578947367,9.285714285714286,12,6.842105263157895
26,25,17,4.332307692307692,3.9,3.4191176470588234,3.6953125,3.1623931623931623,2.3970588235294117,1,1,1,3.193846153846154,2.9966666666666666,3.014705882352941,1.4861538461538462,1.31,1.3970588235294117,2.230769230769231,2.32,2.235294117647059,3.076923076923077,2.96,3.6470588235294117,25,24,16,2.1538461538461537,2.24,2.1176470588235294,15,16.8,9.882352941176471
29,28,19,4.778325123152709,4.558201058201059,4.4678362573099415,5.0476190476190474,4.012307692307692,2.9084967320261437,1,1,1,3.6921182266009853,3.4021164021164023,3.192982456140351,1.9827586206896552,1.7380952380952381,1.8830409356725146,2.206896551724138,2.2857142857142856,2.210526315789474,2.8275862068965516,2.7142857142857144,3.263157894736842,28,27,18,2.206896551724138,2.2857142857142856,2.210526315789474,11.10344827586207,13.071428571428571,7.473684210526316
36,36,25,4.031746031746032,4.031746031746032,8.666666666666666,3.534920634920635,3.6015873015873017,5.1433333333333335,1,1,1,3.4825396825396826,3.4825396825396826,3.9966666666666666,2.157142857142857,1.9396825396825397,2.2266666666666666,2.5,2.5,1.92,3.1666666666666665,3.111111111111111,2.96,35,35,24,2.7222222222222223,2.7222222222222223,2.16,9.333333333333334,11.166666666666666,6.16
25,24,17,5.5633333333333335,5.054347826086956,5,3.1653543307086616,2.661417322834646,3.713235294117647,1,1,1,3.1966666666666668,3.152173913043478,3.213235294117647,1.92,1.8623188405797102,1.8014705882352942,2.08,2.1666666666666665,2,2.48,2.75,2.823529411764706,24,23,16,2.24,2.3333333333333335,2.235294117647059,10.48,10.166666666666666,7.529411764705882
24,24,20,3.7355072463768115,3.7355072463768115,4.247368421052632,2.9288537549407114,3.059288537549407,2.663157894736842,1,1,1,3.0543478260869565,3.0543478260869565,3.1578947368421053,1.6521739130434783,2.427536231884058,2.163157894736842,2.3333333333333335,2.3333333333333335,2.1,3.3333333333333335,3.25,3.9,23,23,19,2.3333333333333335,2.3333333333333335,2.1,10.333333333333334,6.25,6.6
13,13,9,4.666666666666667,4.666666666666667,3.3333333333333335,3.2435897435897436,2.608695652173913,1.9090909090909092,1,1,1,2.8974358974358974,2.8974358974358974,2.7222222222222223,2.5128205128205128,1.9487179487179487,1.8611111111111112,1.8461538461538463,1.8461538461538463,1.7777777777777777,2.6153846153846154,2,2,12,12,8,1.8461538461538463,1.8461538461538463,1.7777777777777777,3.5384615384615383,5.6923076923076925,3.7777777777777777
27,26,16,5.313390313390314,4.28,3.025,4.486153846153846,3.4833333333333334,2.2333333333333334,1,1,1,3.883190883190883,3.246153846153846,2.675,1.6866096866096867,1.8615384615384616,2.075,2.074074074074074,2.1538461538461537,2.25,2.962962962962963,2.769230769230769,3.625,26,25,15,2.074074074074074,2.1538461538461537,2.25,12.444444444444445,11.076923076923077,5.375
35,34,23,4.46890756302521,4.331550802139038,3.6126482213438735,3.245378151260504,3.623885918003565,2.8656126482213438,1,1,1,3.357983193277311,3.105169340463458,2.8102766798418974,2.9210084033613444,2.285204991087344,2.1739130434782608,2.5142857142857142,2.588235294117647,2.608695652173913,3.8857142857142857,3.6470588235294117,4,34,33,22,2.5714285714285716,2.6470588235294117,2.6956521739130435,8.628571428571428,12,9.304347826086957
32,31,21,6.439516129032258,5.193548387096774,5.495238095238095,5.01505376344086,4.04367816091954,3.4285714285714284,1,1,1,3.7036290322580645,3.6774193548387095,3.4904761904761905,1.6834677419354838,1.6387096774193548,1.661904761904762,2.375,2.4516129032258065,2.4761904761904763,2.875,2.838709677419355,3.5238095238095237,31,30,20,2.375,2.3870967741935485,2.380952380952381,15.5,16.193548387096776,10.857142857142858
27,26,15,3.5954415954415953,3.4553846153846153,4.085714285714285,3.92,3.9133333333333336,3.038095238095238,1,1,1,3.4757834757834756,3.4553846153846153,2.961904761904762,1.792022792022792,1.7846153846153847,1.6857142857142857,2.3703703703703702,2.4615384615384617,2.1333333333333333,2.814814814814815,2.6153846153846154,3.066666666666667,26,25,14,2.3703703703703702,2.4615384615384617,2.1333333333333333,10.666666666666666,9.923076923076923,6.133333333333334
40,40,27,7.587179487179487,7.587179487179487,9.333333333333334,4.751686909581647,4.494176372712146,5.139601139601139,1,1,1,4.996153846153846,4.996153846153846,4.797720797720798,2.432051282051282,2.335897435897436,2.2763532763532766,2.05,2.05,1.9259259259259258,3.05,2.95,3.3333333333333335,39,39,26,2.05,2.05,1.9259259259259258,10.2,10.3,7.555555555555555
19,19,11,4.011695906432749,4.011695906432749,2.7454545454545456,3.111111111111111,3.111111111111111,1.9272727272727272,1,1,1,2.9707602339181287,2.9707602339181287,2.5090909090909093,1.8421052631578947,1.8187134502923976,2.1454545454545455,2.3157894736842106,2.3157894736842106,2.1818181818181817,2.4210526315789473,2.4210526315789473,3.272727272727273,18,18,10,2.210526315789474,2.210526315789474,2,8.947368421052632,9.368421052631579,3.6363636363636362
38,37,22,4.172119487908962,3.78978978978979,5.4978354978354975,3.514935988620199,3.4294294294294296,2.142857142857143,1,1,1,3.507823613086771,3.421921921921922,3.3722943722943723,1.6429587482219061,1.7792792792792793,1.9090909090909092,2.4210526315789473,2.4864864864864864,2.3636363636363638,3.5789473684210527,3.5675675675675675,3.3636363636363638,37,36,21,2.3684210526315788,2.4324324324324325,2.3636363636363638,18.63157894736842,17.45945945945946,9.181818181818182
28,28,20,6.544973544973545,6.544973544973545,4.847368421052631,3.8253968253968256,3.9444444444444446,2.873684210526316,1,1,1,4.044973544973545,4.044973544973545,3.668421052631579,2.9021164021164023,2.1507936507936507,1.736842105263158,2,2,2,3.357142857142857,3.2142857142857144,3.7,27,27,19,2.0714285714285716,2.0714285714285716,2.1,8.285714285714286,9.071428571428571,9.2
29,28,17,5.0073891625615765,5.021164021164021,3.9926470588235294,4.4338624338624335,4.64021164021164,2.5955882352941178,1,1,1,3.4630541871921183,3.3095238095238093,3.4411764705882355,2.477832512315271,2.441798941798942,2.7941176470588234,2.413793103448276,2.5,2.235294117647059,2.9655172413793105,2.7857142857142856,3.5294117647058822,28,27,16,2.6206896551724137,2.642857142857143,2.3529411764705883,9.448275862068966,10.714285714285714,4.588235294117647
54,56,40,5.326345213137666,6.181818181818182,7.251282051282051,3.5933333333333333,5.123232323232323,4.407692307692308,1,1,1,4.262753319357093,4.561038961038961,4.7846153846153845,1.8895877009084556,2.0792207792207793,2.0346153846153845,2.3703703703703702,2.2857142857142856,2.15,3.4444444444444446,3.392857142857143,3.7,53,55,39,2.3703703703703702,2.3214285714285716,2.2,18.11111111111111,16.214285714285715,11.85
27,27,16,5.527065527065527,5.527065527065527,3.6666666666666665,4.304615384615385,4.293447293447294,2.408333333333333,1,1,1,3.566951566951567,3.566951566951567,3.3916666666666666,1.4074074074074074,1.5099715099715099,1.5583333333333333,2.1481481481481484,2.1481481481481484,2,2.888888888888889,2.888888888888889,3.25,26,26,15,2.2222222222222223,2.2222222222222223,2.125,16.666666666666668,14.814814814814815,8.25
14,14,8,3.967032967032967,3.967032967032967,3,2.5824175824175826,2.5,1.9285714285714286,1,1,1,2.78021978021978,2.78021978021978,1.5,1.4285714285714286,1.4615384615384615,2.107142857142857,2,2,1.75,3.2857142857142856,2.857142857142857,2.75,13,13,7,2,2,1.5,8.142857142857142,7.857142857142857,2.75
30,30,21,4.418390804597701,4.418390804597701,5.838095238095238,3.9088669950738915,4.5,3.8157894736842106,1,1,1,3.2045977011494253,3.2045977011494253,3.219047619047619,1.8045977011494252,1.4275862068965517,1.9095238095238096,2.4,2.4,2.0952380952380953,3.2,2.8666666666666667,2.9523809523809526,29,29,20,2.533333333333333,2.533333333333333,2.2857142857142856,11.666666666666666,17,6.9523809523809526
24,23,17,8.333333333333334,6.8142292490118574,5.0588235294117645,4.786231884057971,4.086956521739131,3.301470588235294,1,1,1,4.6231884057971016,3.814229249011858,3.573529411764706,1.5471014492753623,1.4150197628458498,1.4779411764705883,1.9166666666666667,2,2,2.9166666666666665,2.869565217391304,3.176470588235294,23,22,16,2,2.0869565217391304,2.1176470588235294,13.25,13.304347826086957,8.823529411764707
49,48,30,7.59608843537415,7.1879432624113475,7.6,5.662349676225717,4.825161887141536,4.445812807881773,1,1,1,4.335884353741497,4.2322695035460995,3.731034482758621,1.6215986394557824,1.6294326241134751,1.1701149425287356,2.163265306122449,2.2083333333333335,2.066666666666667,3.061224489795918,3.2083333333333335,3.6,48,47,29,2.204081632653061,2.25,2.2,24.285714285714285,23.583333333333332,24.066666666666666
20,18,11,5.1947368421052635,3.5620915032679736,2.618181818181818,2.2238805970149254,2.4166666666666665,2.2181818181818183,1,1,1,3.6210526315789475,2.895424836601307,2.690909090909091,1.5789473684210527,1.6209150326797386,1.6727272727272726,2,2.2222222222222223,2.1818181818181817,2.4,2.5555555555555554,2.909090909090909,19,17,10,2.1,2.3333333333333335,2.3636363636363638,10.2,8.555555555555555,4.7272727272727275
25,24,18,3.11,3.1268115942028984,3.7254901960784315,3.0129310344827585,3.4384057971014492,2.4052287581699345,1,1,1,2.92,2.847826086956522,2.9869281045751634,1.5366666666666666,1.6521739130434783,1.7777777777777777,2.56,2.6666666666666665,2.111111111111111,2.88,3.0833333333333335,3.7777777777777777,24,23,17,2.72,2.75,2.3333333333333335,14.88,13.666666666666666,8.666666666666666
7,7,6,2.6666666666666665,2.6666666666666665,2.3333333333333335,1.7142857142857142,2.1333333333333333,1.6666666666666667,1,1,1,2.1904761904761907,2.1904761904761907,1.9333333333333333,2,2.238095238095238,2.3333333333333335,1.7142857142857142,1.7142857142857142,1.6666666666666667,2.857142857142857,1.4285714285714286,2.3333333333333335,6,6,5,1.7142857142857142,1.7142857142857142,1.6666666666666667,2.5714285714285716,2.2857142857142856,1.6666666666666667
24,24,17,4.561594202898551,4.561594202898551,4.25,3.7717391304347827,4.547101449275362,2.6176470588235294,1,1,1,3.4347826086956523,3.4347826086956523,3.1691176470588234,1.8043478260869565,1.565217391304348,1.6470588235294117,2.1666666666666665,2.1666666666666665,2,3.25,3.0833333333333335,3.5294117647058822,23,23,16,2.1666666666666665,2.1666666666666665,2,10.416666666666666,12.416666666666666,8
14,14,11,2.934065934065934,2.934065934065934,2.4727272727272727,1.901098901098901,1.967032967032967,1.7454545454545454,1,1,1,2.5494505494505493,2.5494505494505493,2.2181818181818183,1.4615384615384615,1.4505494505494505,2.418181818181818,2.4285714285714284,2.4285714285714284,2.5454545454545454,4,4,4,13,13,10,2.4285714285714284,2.4285714285714284,2.5454545454545454,7.571428571428571,7.714285714285714,3.4545454545454546
13,13,10,4.666666666666667,4.666666666666667,3.6666666666666665,3.3974358974358974,3.076923076923077,2.577777777777778,1,1,1,2.8974358974358974,2.8974358974358974,2.5555555555555554,2.128205128205128,2.269230769230769,1.5777777777777777,1.8461538461538463,1.8461538461538463,1.8,2.769230769230769,2.923076923076923,2.6,12,12,9,1.8461538461538463,1.8461538461538463,1.8,4.3076923076923075,5.076923076923077,5
15,15,11,3.8095238095238093,3.8095238095238093,2.8727272727272726,2.3846153846153846,2.5714285714285716,1.9454545454545455,1,1,1,2.742857142857143,2.742857142857143,2.327272727272727,1.7047619047619047,1.5714285714285714,1.6363636363636365,2,2,2,2.8,2.533333333333333,3.272727272727273,14,14,10,2,2,2,8.4,9.466666666666667,6.181818181818182
27,25,16,5.492877492877493,4.5,3.875,4.17578125,3.507042253521127,3.091666666666667,1,1,1,3.58974358974359,3.5733333333333333,3.225,2.336182336182336,2.1866666666666665,1.85,2.1481481481481484,2.32,2.125,2.4444444444444446,2.32,3,26,24,15,2.2962962962962963,2.32,2.25,8.444444444444445,7.92,5.375
37,37,24,6.807807807807808,6.807807807807808,6.228260869565218,4.677177177177177,5.444444444444445,3.902173913043478,1,1,1,3.749249249249249,3.749249249249249,3.4565217391304346,1.7342342342342343,1.7147147147147148,1.7318840579710144,2.054054054054054,2.054054054054054,2,3.2972972972972974,3.135135135135135,3.3333333333333335,36,36,23,2.108108108108108,2.108108108108108,2.0833333333333335,13.513513513513514,13.675675675675675,10.166666666666666
37,36,25,6.914414414414415,6.182539682539683,6.16,4.647147147147147,4.53781512605042,4.303333333333334,1,1,1,3.7582582582582584,3.7476190476190476,3.5533333333333332,1.8753753753753755,1.8857142857142857,1.97,2.2162162162162162,2.2777777777777777,2.16,3.3513513513513513,3.2777777777777777,3.6,36,35,24,2.3783783783783785,2.4444444444444446,2.24,12,11.666666666666666,7.36
11,11,8,4,4,3,2.418181818181818,1.8,1.9642857142857142,1,1,1,2.5090909090909093,2.5090909090909093,2.0357142857142856,2.018181818181818,1.8,1.8571428571428572,1.8181818181818181,1.8181818181818181,1.75,2.909090909090909,1.6363636363636365,2.5,10,10,7,1.8181818181818181,1.8181818181818181,1.75,4,4.545454545454546,3
